status	fecha	texto
1947240924947304885	2025-07-21T12:23:09Z	"#Empleo El Museo del Prado convoca procesos selectivos de nuevo ingreso para cubrir tres plazas:

-  1 Técnico de Gestión N2 (Seguridad Social)
-  1 Técnico de Administración N4 (Oficios Varios – Pintor)
-  1 Técnico de Administración N4 (Oficios Varios – Cerrajero)

Presentación de solicitudes hasta el 12 de septiembre https://t.co/D23gSE730q"
1947271348075561168	2025-07-21T14:24:02Z	“Tan lejos, tan cerca. Guadalupe de México en España”. Hasta el 14 de septiembre en el Museo del Prado https://t.co/4brgYoLavx
1947568752154796039	2025-07-22T10:05:49Z	"¿Qué historia cuenta Velázquez en ""La fragua de Vulcano""? https://t.co/PIppTvKjF1"
1947594290282303619	2025-07-22T11:47:18Z	"De martes a domingo ofrecemos visitas guiadas a la exposición ""Paolo Veronese (1528-1588)"", la primera gran monográfica dedicada en España a Veronese, uno de los maestros más brillantes y admirados del Renacimiento veneciano #PradoEducación https://t.co/72UiyjUrX3"
1947639057032307125	2025-07-22T14:45:11Z	La visita virtual del Museo del Prado incluye vistas panorámicas 360º e imágenes en altísima resolución de las obras de la colección. Estés donde estés, accede gratis aquí: https://t.co/BUzwy8eNlj #NextGenerationEU #PlandeRecuperación https://t.co/vvpgV4A39q
1947956784204857654	2025-07-23T11:47:43Z	"""Tan lejos, tan cerca. Guadalupe de México en España"". Hasta el 14 de septiembre en el Museo del Prado, gracias al patrocinio de Rassini y la colaboración de la Comisión de Arte Virreinal de la Fundación Amigos Museo del Prado https://t.co/6FBmFfkT4x https://t.co/WFLTo8jWop"
1947994149439025454	2025-07-23T14:16:11Z	"#PradoEducación ""Tan lejos, tan cerca. Guadalupe de México en España"", las claves de la exposición. Todos los jueves en la sala de conferencias del Museo del Prado. Más información: https://t.co/ugcSsKgy2U https://t.co/Zp8ASF7zZG"
1948003419211616275	2025-07-23T14:53:01Z	"#PradoEducación Si venís al museo con niños, ""Ritmos naturales"" es un plano ilustrado que invita a conocer el Museo del Prado al paso de los ritmos de la naturaleza. Disponible para descarga: https://t.co/iTPBqN0a7M https://t.co/iXnLMIefK0"
1948049467300561284	2025-07-23T17:56:00Z	"""Única efigie, retratos multiples. Guadalupe de México y sus copias"". Vídeo de la conferencia impartida por Paula Mues Orts (@ENCRyM), co-comisaria de ""Tan lejos, tan cerca. Guadalupe de México en España"" https://t.co/teSEMxcpF4 

Celebrada el 10 de junio en el ciclo dedicado a la exposición sobre la Virgen de Guadalupe"
1948093052775526623	2025-07-23T20:49:12Z	"El ""top ten"" de museos y galerías del mundo” @NatGeoEspana https://t.co/mlXQRMT7Zj"
1948294171967492303	2025-07-24T10:08:22Z	"De martes a domingo ofrecemos visitas guiadas a la exposición ""Paolo Veronese (1528-1588)"", la primera gran monográfica dedicada en España a Veronese, uno de los maestros más brillantes y admirados del Renacimiento veneciano #PradoEducación https://t.co/bz8apRw6OD https://t.co/xqvr50O02X"
1948322012843413823	2025-07-24T11:59:00Z	"#PublicacionesPrado ""Paolo Veronese 1528-1588"", catálogo de la exposición https://t.co/yABclXyZkO

Edición a cargo de Miguel Falomir y Enrico Maria Dal Pozzolo. Textos de Francesca Trivellato, Ana González Mozo, Michel Hochmann o Deborah Howard https://t.co/RMyLtpJDyj"
1948663210124415331	2025-07-25T10:34:48Z	"Natalia @lafourcade canta una versión a capella de su canción “Mexicana Hermosa” en la exposición ""Tan lejos, tan cerca. Guadalupe de México en España"" https://t.co/nkvscKzTPK"
1949043367645520241	2025-07-26T11:45:24Z	“Me encanta que se dedique este espacio a una figura tan importante para nosotros los mexicanos”, nos contaba Natalia Lafourcade en la exposición sobre la Virgen de Guadalupe. El vídeo supera el millón de reproducciones en 24 horas https://t.co/6FBmFfkT4x
1949373758331929031	2025-07-27T09:38:16Z	Entra al Museo del Prado desde cualquier lugar del mundo con esta visita virtual que incluye vistas panorámicas, recorridos guiados e imágenes en altísima resolución de las obras maestras de la colección: https://t.co/BUzwy8eNlj #NextGenerationEU #PlandeRecuperación https://t.co/aOHU5EPGaU
1949754908552347943	2025-07-28T10:52:49Z	"#PublicacionesPrado Catálogo de ""Tan lejos, tan cerca. Guadalupe de México en España"". Edición a cargo de Jaime Cuadriello y Paula Mues Orts, comisarios de la exposición https://t.co/2CFwMRh2HN https://t.co/SiqmTkpBeC"
1949777635401224434	2025-07-28T12:23:08Z	La exposición “Paolo Veronese (1528-1588)” es la última de un ambicioso programa dedicado a la pintura veneciana del Renacimiento, piedra fundacional de la antigua colección real y del actual Museo del Prado. Colabora @FundacionAXA https://t.co/wpeMB2WkE6
1950102416600301829	2025-07-29T09:53:41Z	El Museo del Prado abre por primera vez sus puertas por la noche en agosto. ¡Os esperamos este sábado en #ElPradodeNoche! https://t.co/b3cnViYbGj Colabora @SamsungEspana https://t.co/SuTAwQ4bXx
1950476049219014742	2025-07-30T10:38:22Z	Todos los días de la semana ofrecemos visitas guiadas a la colección del Museo del Prado, con obras maestras de Tiziano, el Greco, Rubens, Velázquez o Goya. Se solicitan directamente en taquilla https://t.co/wnpWBMbgMX #PradoEducación https://t.co/AMzq1yeYA9
1950495835890004341	2025-07-30T11:57:00Z	Así fue el montaje de “Paolo Veronese (1528-1588)”. La exposición reúne más de 100 obras de instituciones internacionales como el Louvre, el Met, la Galleria degli Uffizi o el Kunsthistorisches Museum de Viena, que dialogan con piezas fundamentales del Prado https://t.co/1xEdU1zsny
1950559186984608161	2025-07-30T16:08:44Z	"""Invención, inspiración y repetición en la obra de Paolo Veronese"". Vídeo de la conferencia impartida por Ana González Mozo (Museo del Prado) https://t.co/WEwX0OJmwG

Celebrada el 18 de junio dentro del ciclo dedicado a la exposición ""Paolo Veronese (1528-1588)"" https://t.co/E91FMedDzj"
1950822727348048296	2025-07-31T09:35:57Z	"Si venís hoy al museo podréis escuchar a la pianista Mariam Chitanava en la sala 51 gracias al programa ""Pinceladas sonoras"", que pone música a las obras del Museo del Prado. Con el apoyo de @AmazonNewsES 

Programa y horarios: https://t.co/eN6o8Z1Drt https://t.co/yrCvSdwxBP"
1950856407571464355	2025-07-31T11:49:47Z	"#PradoEducación La visita dialogada ""Equilibrios sensibles"" transita por los ríos, bosques y montañas representados en las colecciones del museo y  entran en diálogo con la obra de artistas, activistas y pensadoras contemporáneas

Más información: https://t.co/y1mOAZcTb3 https://t.co/Q6DkVvXQ9K"
1950896064791200029	2025-07-31T14:27:22Z	Este sábado abrimos por primera vez #ElPradodeNoche también en agosto. ¡Os esperamos! https://t.co/b3cnViYbGj https://t.co/aSL2S9AgsM
1951194715463786733	2025-08-01T10:14:06Z	"""El pintor Antonio Muñoz Degrain (1840-1924)"" acoge en la sala 60 del Museo del Prado un grupo de obras de una de las figuras más originales del arte español del siglo XIX. Incluye su discurso de ingreso en la Academia de san Fernando, dedicado a “la sinceridad en el arte” https://t.co/1tPZ0CBjpQ"
1951239891905352013	2025-08-01T13:13:37Z	"""Imagen y apariciones de Nuestra Señora de Guadalupe"", de José Juárez (1656), con Paula Mues Orts, co-comisaria de la exposición ""Tan lejos, tan cerca. Guadalupe de México en España"" https://t.co/6FBmFfkT4x https://t.co/iE9PVwDA81"
1951256347137434073	2025-08-01T14:19:00Z	Estés donde estés puedes pasear por el Museo del Prado a través de la visita virtual a la colección https://t.co/BUzwy8flaR #NextGenerationEU #PlandeRecuperación https://t.co/zRLVnrfmf8
1951316241580179906	2025-08-01T18:17:00Z	"Ya podéis ver en nuestro canal de YouTube ""Diálogos nuevos de la pintura. Tan lejos, tan cerca. Guadalupe de México en España"", una conversación entre Jaime Cuadriello y Paula Mues Orts, comisarios de la exposición, y Manuel Arias, del Museo del Prado: https://t.co/avMLEmWjzy https://t.co/cy9pGqAbZd"
1951573184592925004	2025-08-02T11:18:00Z	"Hoy la primera planta del Museo del Prado se podrá visitar gratuitamente de 20:30 a 23:30. El recorrido incluye ""Las meninas"" de Velázquez, ""El emperador Carlos V en Mühlberg"" de Tiziano o ""Las tres Gracias"" de Rubens. ¡Os esperamos en #ElPradodeNoche! Colabora @SamsungEspana https://t.co/lNXV7m7J3P"
1951905624955957726	2025-08-03T09:19:00Z	“Paolo Veronese (1528-1588)”. Hasta el 21 de septiembre en el Museo del Prado https://t.co/kHkrupYIe6 Colabora @FundacionAXA https://t.co/vI4cnP5Yxo
1952268888273564134	2025-08-04T09:22:29Z	La visita virtual del Museo del Prado permite ver gratuitamente la colección desde cualquier lugar del mundo. Incluye vistas panorámicas, recorridos guiados e imágenes en alta resolución de las obras maestras del museo https://t.co/BUzwy8eNlj #NextGenerationEU #PlandeRecuperación https://t.co/s0opolqsJY
1952372760476328333	2025-08-04T16:15:14Z	“La doble espiral de Veronés” @Letras_Libres https://t.co/G9FT0YzhXh
1952632886449864823	2025-08-05T09:28:52Z	"""Acantilados (Ghéthary)"", de Carlos de Haes (hacia 1881) https://t.co/R4KWvTdSwn"
1952642480362475764	2025-08-05T10:07:00Z	"#PradoEducación ""Tan lejos, tan cerca. Guadalupe de México en España"", las claves de la exposición. Todos los jueves en la sala de conferencias del Museo del Prado. Más información: https://t.co/ugcSsKg0dm https://t.co/PhDbO1GiU7"
1952672237477105969	2025-08-05T12:05:14Z	¿Sabes cómo se hace una estampa calcográfica? Con este simulador puedes elegir una lámina de Goya o Fortuny, el tipo de papel o el color de la tinta para crear tu estampa https://t.co/Q4FMBBScha #NextGenerationEU #PlandeRecuperación https://t.co/siEIYtFvup
1952737104452042813	2025-08-05T16:23:00Z	"""Exposición de Veronese en el Prado: premisas, objetivos y novedades"". Vídeo de la conferencia impartida por Enrico Maria Dal Pozzolo (Università degli studi di Verona), co-comisario de la exposición ""Paolo Veronese (1528-1588)"" https://t.co/b87iNL17rm  

Celebrada el 28 de mayo de 2025"
1953004467114143799	2025-08-06T10:05:24Z	"#PradoEducación Si venís al museo en familia, ""Ritmos naturales"" es un plano ilustrado que invita a conocer el Museo del Prado al paso de los ritmos de la naturaleza. Podéis descargarlo aquí: https://t.co/iTPBqMZCie https://t.co/xmn7crfpt7"
1953032905166328217	2025-08-06T11:58:24Z	"""Paolo Veronese 1528-1588"", catálogo de la exposición comisariada por Miguel Falomir, director del Museo del Prado, y Enrico Maria Dal Pozzolo, de la Università degli Studi di Verona. Veronese cierra el ciclo dedicado al Renacimiento veneciano https://t.co/yABclXyrvg https://t.co/Mv2gZo6pnV"
1953046140204793927	2025-08-06T12:51:00Z	"A solas con ""Las meninas"" de Velázquez (1656) https://t.co/gQsN7jEtDd"
1953105032666042826	2025-08-06T16:45:01Z	"""Cartografía e itinerarios guadalupanos en España, siglos XVII-XXI"". Vídeo de la conferencia impartida por Francisco Montes (Departamento de Historia del Arte, Universidad de Sevilla) https://t.co/wvdQtzzuPd

Celebrada el 12 de junio durante el ciclo ""Tan lejos, tan cerca. Guadalupe de México en España"""
1953161905113055428	2025-08-06T20:31:00Z	Visitantes del Museo del Prado que vienen desde Guatemala, Angola, México, Estados Unidos o Colombia nos cuentan cuáles son las obras que más les han gustado https://t.co/ABMqJF8MwM
1953343853341311073	2025-08-07T08:34:00Z	¿Cómo suena el instrumento de la “Escena pompeyana” de Alma Tadema? El músico multiinstrumentista Abraham Cupeiro nos enseña qué es un aulós https://t.co/swD2vafA6P
1953446156509348078	2025-08-07T15:20:31Z	"""Tan lejos, tan cerca. Guadalupe de México en España"". Hasta el 14 de septiembre en el Museo del Prado https://t.co/6FBmFfkT4x https://t.co/etFsDwG0hI"
1953723820109435027	2025-08-08T09:43:51Z	El Museo del Prado ofrece visitas guiadas a la colección en español y en inglés de lunes a domingo. Podéis solicitarlas directamente en taquilla https://t.co/wnpWBMaIXp https://t.co/SGRTDkhDC1
1953737697169748220	2025-08-08T10:39:00Z	Perros de caza y perros de compañía, perros enormes y perritos mascota. Galgos, lebreles, pointers... Todos están en la exposición “Paolo Veronese (1528-1588)”. Hasta el 21 de septiembre en el Museo del Prado https://t.co/LEmyfU9381
1953872083387142494	2025-08-08T19:33:00Z	"Serie documental ""El Prado en femenino"". Reinas, princesas, regentes y gobernadoras que contribuyeron poderosamente tanto a la creación y consolidación del Museo del Prado como a enriquecer sus colecciones https://t.co/KnUjNvnA3G https://t.co/91qf8pcDMz"
1954088760544563522	2025-08-09T09:54:00Z	¿Qué es el tiento y cómo se utiliza? Lo explicamos buscándolo en obras de la colección del Museo del Prado https://t.co/EVKxAbuICZ
1954252086679396854	2025-08-09T20:43:00Z	Porque a veces a las palabras les falta una imagen, te invitamos a descargar la colección de stickers de obras emblemáticas del Museo del Prado diseñados por la ilustradora Esther Peces. Disponibles para tus conversaciones de WhatsApp en iOS y Android https://t.co/EPdONiBmQL https://t.co/kDgzxUmn2k
1954442088818647341	2025-08-10T09:18:00Z	Así son los peines del almacén de marcos del Museo del Prado https://t.co/0J4TkDedeC
1954478075732787405	2025-08-10T11:41:00Z	Todos los días de la semana ofrecemos visitas guiadas a las obras maestras del Museo del Prado: el Bosco, Sofonisba Anguissola, Rubens, Velázquez o Goya. Podéis apuntaros en las taquillas del museo https://t.co/qGy8KSdEb5 #PradoEducación https://t.co/i6O7T1augl
1954598872120017389	2025-08-10T19:41:00Z	"#PublicacionesPrado Catálogo de ""Tan lejos, tan cerca. Guadalupe de México en España"". Edición a cargo de Jaime Cuadriello y Paula Mues Orts, comisarios de la exposición https://t.co/2CFwMRh2HN https://t.co/YI5IX5sWPp"
1954795416404525069	2025-08-11T08:42:00Z	"#PublicacionesPrado ""Paolo Veronese 1528-1588"", catálogo de la exposición comisariada por Miguel Falomir, director del Museo del Prado, y Enrico Maria Dal Pozzolo, de la Università degli Studi di Verona https://t.co/yABclXyZkO https://t.co/h3xJNDpuAQ"
1954847510024933444	2025-08-11T12:09:00Z	"De martes a domingo ofrecemos visitas guiadas a la exposición ""Paolo Veronese (1528-1588)"", la primera gran monográfica dedicada en España a uno de los maestros más brillantes y admirados del Renacimiento veneciano https://t.co/bz8apRw6OD #PradoEducación https://t.co/sYeKMnn7S5"
1955210904515104809	2025-08-12T12:13:00Z	El extraordinario marco del “Descendimiento de la Cruz” de Pedro Machuca, original del siglo XVI, se llama “de tabernáculo” o “arquitectónico” y es característico del Renacimiento. En nuestra web os ofrecemos una descripción completa y muchos detalles: https://t.co/ScmE4kV6PB https://t.co/sbviuaErQZ
1955537053430566967	2025-08-13T09:49:00Z	“Tan lejos, tan cerca. Guadalupe de México en España” ofrece una nueva mirada sobre el papel de la Virgen de Guadalupe como imagen revelada, objeto de culto y símbolo de identidad en el ámbito hispano https://t.co/6FBmFfkT4x https://t.co/wiRBPZSOeO
1955935429791719459	2025-08-14T12:12:00Z	"#PublicacionesPrado Nueva edición de ""El Museo del Prado"", el libro imprescindible para conocer a fondo la colección, con nuevo formato e imágenes actualizadas https://t.co/XG3mIqe5UF https://t.co/FJiHYVflWL"
1956250253319135726	2025-08-15T09:03:00Z	"""La Asunción de la Virgen"" en el Barroco: Annibale Carracci, Guido Reni, Cabezalero y Luca Giordano

Explora más obras de esta temática en nuestra web: https://t.co/JlhoZXkLRV https://t.co/m4lbaPrW9K"
1956384640505196935	2025-08-15T17:57:00Z	“Tan lejos, tan cerca. Guadalupe de México en España”. Cerca de 70 pinturas, grabados, esculturas y libros que cuentan cómo esta figura religiosa, surgida en el cerro del Tepeyac en 1531, trascendió las fronteras novohispanas https://t.co/6FBmFfkT4x https://t.co/uE3FMVlIyl
1957448901654434127	2025-08-18T16:26:00Z	Documental “Otra Colección: los marcos del Museo Nacional del Prado”. Un viaje visual con Gemma García Torres responsable de la colección de marcos del Prado, restauradores, doradores, historiadores del arte y especialistas en enmarcado https://t.co/1o5Bydawsa https://t.co/nMbtJHwAO9
1957498730283724825	2025-08-18T19:44:00Z	Porque a veces a las palabras les falta una imagen, te invitamos a usar la colección de stickers del Museo del Prado diseñados por la ilustradora Esther Peces. Disponibles para iOS y Android https://t.co/EPdONiBmQL https://t.co/4PubWjb4Hy
